Run,Random Seed,MW_implemented_wind,MW_implemented_solar,MW_implemented_urban
1,47,155.0,652.0,336.0
1,48,154.0,833.0,352.5
1,49,205.0,859.0,337.5
1,50,130.0,803.0,328.5
1,51,137.0,580.0,345.0
1,52,169.0,679.0,334.5
1,53,161.0,640.0,354.0
1,54,143.0,746.0,319.5
1,55,130.0,612.0,339.0
1,56,172.0,730.0,324.0
1,57,153.0,671.0,337.5
1,58,129.0,659.0,331.5
1,59,174.0,487.0,313.5
1,60,199.0,796.0,346.5
1,61,104.0,565.0,315.0
1,62,191.0,765.0,319.5
1,63,134.0,728.0,334.5
1,64,180.0,818.0,355.5
1,65,154.0,864.0,339.0
1,66,208.0,957.0,357.0
1,67,135.0,622.0,310.5
1,68,105.0,666.0,324.0
1,69,204.0,851.0,345.0
1,70,140.0,552.0,330.0
1,71,174.0,712.0,333.0
1,72,115.0,700.0,319.5
1,73,255.0,893.0,300.0
1,74,143.0,898.0,378.0
1,75,99.0,640.0,310.5
1,76,161.0,729.0,315.0
1,77,104.0,826.0,351.0
1,78,135.0,576.0,313.5
1,79,198.0,548.0,310.5
1,80,145.0,875.0,342.0
1,81,139.0,550.0,301.5
1,82,150.0,945.0,316.5
1,83,129.0,844.0,312.0
1,84,164.0,712.0,333.0
1,85,109.0,777.0,300.0
1,86,199.0,658.0,316.5
1,87,95.0,628.0,319.5
1,88,129.0,873.0,304.5
1,89,163.0,694.0,369.0
1,90,176.0,696.0,349.5
1,91,215.0,816.0,337.5
1,92,188.0,1072.0,363.0
1,93,239.0,670.0,304.5
1,94,238.0,772.0,351.0
1,95,183.0,655.0,307.5
1,96,100.0,536.0,312.0
1,97,139.0,482.0,345.0
1,98,144.0,736.0,343.5
1,99,187.0,790.0,351.0
2,0,39.0,192.0,61.5
2,1,55.0,179.0,90.0
2,2,25.0,90.0,69.0
2,3,10.0,257.0,73.5
2,4,20.0,120.0,63.0
2,5,64.0,149.0,81.0
2,6,30.0,92.0,60.0
2,7,30.0,133.0,91.5
2,8,25.0,178.0,79.5
2,9,43.0,118.0,70.5
2,10,40.0,118.0,94.5
2,11,50.0,107.0,75.0
2,12,35.0,166.0,78.0
2,13,15.0,30.0,67.5
2,14,35.0,132.0,69.0
2,15,25.0,196.0,81.0
2,16,25.0,192.0,76.5
2,17,35.0,134.0,82.5
2,18,20.0,45.0,70.5
2,19,20.0,119.0,72.0
2,20,34.0,280.0,88.5
2,21,65.0,221.0,70.5
2,22,25.0,161.0,75.0
2,23,10.0,74.0,64.5
2,24,25.0,0.0,60.0
2,25,20.0,120.0,54.0
2,26,10.0,135.0,58.5
2,27,25.0,104.0,78.0
2,28,39.0,105.0,96.0
2,29,25.0,162.0,73.5
2,30,39.0,89.0,91.5
2,31,25.0,30.0,72.0
2,32,24.0,118.0,61.5
2,33,45.0,149.0,93.0
2,34,59.0,103.0,100.5
2,35,40.0,60.0,67.5
2,36,25.0,236.0,78.0
2,37,30.0,149.0,54.0
2,38,15.0,134.0,84.0
2,39,25.0,120.0,72.0
2,40,45.0,119.0,81.0
2,41,29.0,177.0,81.0
2,42,20.0,134.0,79.5
2,43,20.0,195.0,76.5
2,44,45.0,164.0,79.5
2,45,55.0,236.0,78.0
2,46,34.0,162.0,72.0
2,47,40.0,118.0,79.5
2,48,45.0,225.0,67.5
2,49,10.0,59.0,64.5
2,50,10.0,74.0,66.0
2,51,54.0,222.0,90.0
2,52,35.0,118.0,66.0
2,53,35.0,30.0,84.0
2,54,30.0,135.0,63.0
2,55,35.0,74.0,70.5
2,56,20.0,103.0,66.0
2,57,20.0,207.0,64.5
2,58,35.0,44.0,67.5
2,59,10.0,104.0,85.5
2,60,30.0,238.0,88.5
2,61,30.0,120.0,69.0
2,62,20.0,147.0,54.0
2,63,20.0,163.0,63.0
2,64,10.0,222.0,67.5
2,65,50.0,152.0,72.0
2,66,35.0,133.0,73.5
2,67,29.0,45.0,61.5
2,68,10.0,120.0,52.5
2,69,45.0,150.0,73.5
2,70,15.0,134.0,67.5
2,71,65.0,163.0,76.5
2,72,49.0,134.0,67.5
2,73,55.0,104.0,72.0
2,74,25.0,59.0,79.5
2,75,10.0,105.0,76.5
2,76,40.0,168.0,79.5
2,77,60.0,75.0,67.5
2,78,20.0,45.0,76.5
2,79,39.0,207.0,76.5
2,80,60.0,207.0,85.5
2,81,5.0,44.0,58.5
2,82,20.0,194.0,75.0
2,83,20.0,74.0,61.5
2,84,35.0,75.0,60.0
2,85,34.0,104.0,84.0
2,86,15.0,105.0,70.5
2,87,49.0,89.0,90.0
2,88,25.0,149.0,66.0
2,89,25.0,178.0,85.5
2,90,40.0,60.0,79.5
2,91,60.0,45.0,75.0
2,92,10.0,221.0,79.5
2,93,30.0,178.0,91.5
2,94,45.0,177.0,75.0
2,95,54.0,59.0,78.0
2,96,20.0,135.0,69.0
2,97,10.0,90.0,67.5
2,98,5.0,89.0,84.0
2,99,30.0,163.0,97.5
3,0,331.0,1496.0,628.5
3,1,367.0,1289.0,652.5
3,2,426.0,1646.0,672.0
3,3,376.0,1684.0,655.5
3,4,303.0,1230.0,639.0
3,5,288.0,1393.0,736.5
3,6,324.0,1678.0,645.0
3,7,347.0,1230.0,679.5
3,8,329.0,1258.0,681.0
3,9,333.0,1541.0,663.0
3,10,281.0,1534.0,639.0
3,11,324.0,1649.0,676.5
3,12,311.0,1708.0,675.0
3,13,320.0,1249.0,604.5
3,14,314.0,1509.0,678.0
3,15,311.0,1605.0,661.5
3,16,299.0,1802.0,612.0
3,17,388.0,1500.0,651.0
3,18,301.0,1622.0,613.5
3,19,365.0,1875.0,624.0
3,20,488.0,1634.0,645.0
3,21,374.0,1266.0,666.0
3,22,317.0,1476.0,667.5
3,23,397.0,1307.0,640.5
3,24,363.0,1764.0,636.0
3,25,288.0,1837.0,669.0
3,26,373.0,1403.0,693.0
3,27,353.0,1469.0,667.5
3,28,425.0,1534.0,706.5
3,29,396.0,1624.0,657.0
3,30,341.0,1433.0,651.0
3,31,373.0,1542.0,651.0
3,32,260.0,1593.0,642.0
3,33,296.0,1482.0,697.5
3,34,324.0,1559.0,658.5
3,35,354.0,1480.0,676.5
3,36,390.0,1504.0,669.0
3,37,298.0,1712.0,660.0
3,38,386.0,1543.0,676.5
3,39,371.0,1510.0,628.5
3,40,340.0,1148.0,624.0
3,41,365.0,1440.0,670.5
3,42,331.0,1513.0,669.0
3,43,320.0,1173.0,670.5
3,44,284.0,1639.0,646.5
3,45,317.0,1156.0,658.5
3,46,315.0,1655.0,700.5
3,47,290.0,1822.0,595.5
3,48,328.0,1291.0,696.0
3,49,300.0,1417.0,700.5
3,50,316.0,1399.0,657.0
3,51,298.0,1422.0,705.0
3,52,300.0,1116.0,651.0
3,53,257.0,1590.0,669.0
3,54,292.0,1373.0,652.5
3,55,339.0,1199.0,679.5
3,56,271.0,1201.0,604.5
3,57,384.0,1768.0,655.5
3,58,349.0,1383.0,625.5
3,59,276.0,1245.0,681.0
3,60,381.0,1678.0,649.5
3,61,350.0,1631.0,666.0
3,62,324.0,1591.0,654.0
3,63,339.0,1806.0,663.0
3,64,385.0,1251.0,646.5
3,65,286.0,1470.0,645.0
3,66,298.0,1343.0,690.0
3,67,375.0,1655.0,594.0
3,68,357.0,1539.0,688.5
3,69,272.0,1161.0,622.5
3,70,366.0,1203.0,648.0
3,71,374.0,1620.0,654.0
3,72,434.0,1344.0,631.5
3,73,337.0,1701.0,676.5
3,74,258.0,1305.0,687.0
3,75,357.0,1623.0,652.5
3,76,397.0,1200.0,636.0
3,77,325.0,1603.0,684.0
3,78,304.0,1449.0,642.0
3,79,362.0,1736.0,615.0
3,80,251.0,1497.0,676.5
3,81,285.0,1588.0,666.0
3,82,287.0,1363.0,660.0
3,83,313.0,1363.0,637.5
3,84,310.0,1328.0,648.0
3,85,274.0,1386.0,622.5
3,86,357.0,1308.0,643.5
3,87,336.0,1353.0,666.0
3,88,274.0,1564.0,634.5
3,89,352.0,1561.0,586.5
3,90,237.0,1469.0,660.0
3,91,316.0,1503.0,676.5
3,92,322.0,1699.0,658.5
3,93,246.0,1469.0,595.5
3,94,329.0,1254.0,664.5
3,95,291.0,1427.0,636.0
3,96,297.0,1550.0,654.0
3,97,296.0,1643.0,697.5
3,98,383.0,1410.0,642.0
3,99,302.0,1700.0,681.0
4,0,164.0,810.0,469.5
4,1,187.0,984.0,468.0
4,2,192.0,1037.0,481.5
4,3,188.0,1035.0,523.5
4,4,212.0,1000.0,501.0
4,5,217.0,820.0,474.0
4,6,208.0,953.0,462.0
4,7,257.0,934.0,444.0
4,8,228.0,1346.0,469.5
4,9,188.0,826.0,430.5
4,10,237.0,1011.0,433.5
4,11,237.0,1323.0,460.5
4,12,241.0,740.0,430.5
4,13,217.0,1106.0,514.5
4,14,209.0,1015.0,474.0
4,15,167.0,1195.0,456.0
4,16,214.0,1135.0,442.5
4,17,170.0,995.0,471.0
4,18,256.0,947.0,445.5
4,19,181.0,744.0,447.0
4,20,238.0,1129.0,480.0
4,21,253.0,802.0,411.0
4,22,272.0,1145.0,471.0
4,23,291.0,1136.0,421.5
4,24,252.0,922.0,460.5
4,25,193.0,892.0,463.5
4,26,211.0,992.0,478.5
4,27,213.0,861.0,447.0
4,28,173.0,859.0,469.5
4,29,260.0,1014.0,445.5
4,30,218.0,1271.0,447.0
4,31,199.0,683.0,429.0
4,32,143.0,1172.0,469.5
4,33,198.0,922.0,454.5
4,34,238.0,1341.0,454.5
4,35,238.0,875.0,429.0
4,36,193.0,728.0,471.0
4,37,193.0,892.0,462.0
4,38,225.0,958.0,480.0
4,39,231.0,1040.0,453.0
4,40,246.0,1157.0,420.0
4,41,209.0,1124.0,468.0
4,42,175.0,1074.0,456.0
4,43,337.0,784.0,477.0
4,44,194.0,1072.0,489.0
4,45,259.0,1096.0,439.5
4,46,212.0,773.0,435.0
4,47,212.0,1153.0,484.5
4,48,270.0,937.0,487.5
4,49,189.0,1096.0,460.5
4,50,214.0,1133.0,454.5
4,51,209.0,816.0,468.0
4,52,207.0,1053.0,406.5
4,53,243.0,845.0,432.0
4,54,213.0,769.0,397.5
4,55,257.0,1154.0,453.0
4,56,239.0,1011.0,444.0
4,57,225.0,1144.0,472.5
4,58,209.0,1022.0,414.0
4,59,222.0,982.0,454.5
4,60,198.0,1035.0,489.0
4,61,193.0,992.0,454.5
4,62,308.0,865.0,474.0
4,63,257.0,1020.0,454.5
4,64,194.0,1147.0,454.5
4,65,213.0,1192.0,465.0
4,66,257.0,1138.0,465.0
4,67,225.0,1243.0,448.5
4,68,217.0,1128.0,469.5
4,69,182.0,845.0,480.0
4,70,222.0,1085.0,429.0
4,71,225.0,1184.0,465.0
4,72,246.0,791.0,519.0
4,73,194.0,844.0,448.5
4,74,259.0,954.0,459.0
4,75,227.0,1027.0,456.0
4,76,266.0,1102.0,451.5
4,77,236.0,935.0,451.5
4,78,260.0,993.0,441.0
4,79,240.0,924.0,490.5
4,80,169.0,860.0,465.0
4,81,255.0,1066.0,463.5
4,82,206.0,706.0,474.0
4,83,227.0,1054.0,447.0
4,84,243.0,1307.0,513.0
4,85,179.0,1020.0,445.5
4,86,196.0,959.0,403.5
4,87,262.0,997.0,468.0
4,88,240.0,1157.0,457.5
4,89,285.0,1308.0,424.5
4,90,270.0,861.0,448.5
4,91,244.0,833.0,450.0
4,92,265.0,1272.0,471.0
4,93,227.0,863.0,493.5
4,94,308.0,746.0,450.0
4,95,208.0,903.0,456.0
4,96,198.0,843.0,457.5
4,97,189.0,1149.0,456.0
4,98,199.0,1248.0,471.0
4,99,229.0,1204.0,445.5
5,0,176.0,1439.0,490.5
5,1,260.0,1394.0,547.5
5,2,234.0,1116.0,514.5
5,3,278.0,987.0,550.5
5,4,209.0,1375.0,486.0
5,5,225.0,1346.0,520.5
5,6,385.0,1225.0,543.0
5,7,239.0,1395.0,562.5
5,8,381.0,1423.0,562.5
5,9,228.0,1079.0,505.5
5,10,221.0,1124.0,546.0
5,11,296.0,1411.0,519.0
5,12,349.0,1333.0,531.0
5,13,264.0,1135.0,507.0
5,14,189.0,1146.0,490.5
5,15,268.0,1181.0,549.0
5,16,238.0,1451.0,460.5
5,17,264.0,1265.0,513.0
5,18,298.0,1515.0,484.5
5,19,268.0,1222.0,522.0
5,20,289.0,989.0,489.0
5,21,329.0,1397.0,472.5
5,22,260.0,1334.0,538.5
5,23,286.0,1251.0,496.5
5,24,262.0,1290.0,466.5
5,25,373.0,1416.0,507.0
5,26,222.0,1515.0,549.0
5,27,333.0,1149.0,490.5
5,28,254.0,1290.0,499.5
5,29,306.0,1385.0,544.5
5,30,240.0,1436.0,526.5
5,31,269.0,971.0,466.5
5,32,322.0,1117.0,513.0
5,33,282.0,953.0,534.0
5,34,261.0,1136.0,498.0
5,35,308.0,1296.0,556.5
5,36,214.0,1173.0,492.0
5,37,259.0,1116.0,474.0
5,38,183.0,1084.0,531.0
5,39,316.0,1361.0,532.5
5,40,327.0,1242.0,561.0
5,41,311.0,1363.0,525.0
5,42,217.0,789.0,495.0
5,43,249.0,1087.0,484.5
5,44,262.0,1070.0,486.0
5,45,261.0,1084.0,559.5
5,46,344.0,1374.0,477.0
5,47,289.0,1308.0,490.5
5,48,276.0,1073.0,501.0
5,49,173.0,1115.0,498.0
5,50,227.0,879.0,522.0
5,51,250.0,1130.0,543.0
5,52,268.0,986.0,499.5
5,53,328.0,1040.0,507.0
5,54,207.0,1007.0,535.5
5,55,207.0,1298.0,511.5
5,56,333.0,1344.0,534.0
5,57,312.0,1205.0,522.0
5,58,306.0,1309.0,489.0
5,59,226.0,1212.0,498.0
5,60,304.0,987.0,558.0
5,61,366.0,1301.0,529.5
5,62,304.0,1158.0,547.5
5,63,273.0,1464.0,514.5
5,64,300.0,1107.0,492.0
5,65,314.0,1217.0,481.5
5,66,315.0,1282.0,496.5
5,67,194.0,1110.0,457.5
5,68,304.0,1222.0,579.0
5,69,288.0,1162.0,483.0
5,70,205.0,1250.0,568.5
5,71,287.0,1246.0,526.5
5,72,266.0,1606.0,544.5
5,73,264.0,1227.0,562.5
5,74,257.0,1196.0,514.5
5,75,268.0,1398.0,514.5
5,76,238.0,994.0,528.0
5,77,303.0,1199.0,540.0
5,78,229.0,1559.0,522.0
5,79,340.0,1257.0,567.0
5,80,233.0,975.0,489.0
5,81,298.0,1236.0,516.0
5,82,290.0,1027.0,501.0
5,83,243.0,1419.0,501.0
5,84,303.0,1318.0,504.0
5,85,267.0,1039.0,499.5
5,86,306.0,1510.0,525.0
5,87,385.0,1080.0,559.5
5,88,274.0,1234.0,481.5
5,89,236.0,1203.0,514.5
5,90,264.0,1015.0,495.0
5,91,258.0,1068.0,493.5
5,92,175.0,1113.0,514.5
5,93,301.0,1371.0,546.0
5,94,280.0,1280.0,531.0
5,95,308.0,1359.0,471.0
5,96,194.0,1161.0,499.5
5,97,286.0,1499.0,544.5
5,98,357.0,1646.0,543.0
5,99,282.0,1188.0,532.5
6,0,133.0,343.0,256.5
6,1,145.0,446.0,280.5
6,2,105.0,339.0,249.0
6,3,89.0,329.0,277.5
6,4,75.0,284.0,304.5
6,5,110.0,327.0,291.0
6,6,109.0,435.0,279.0
6,7,100.0,477.0,288.0
6,8,137.0,238.0,292.5
6,9,80.0,475.0,316.5
6,10,85.0,386.0,298.5
6,11,75.0,373.0,279.0
6,12,94.0,460.0,243.0
6,13,60.0,386.0,262.5
6,14,99.0,386.0,336.0
6,15,95.0,373.0,310.5
6,16,140.0,284.0,283.5
6,17,145.0,313.0,268.5
6,18,129.0,463.0,327.0
6,19,55.0,270.0,295.5
6,20,84.0,328.0,304.5
6,21,80.0,431.0,259.5
6,22,95.0,358.0,255.0
6,23,115.0,475.0,322.5
6,24,95.0,401.0,268.5
6,25,125.0,447.0,267.0
6,26,65.0,386.0,306.0
6,27,70.0,373.0,280.5
6,28,85.0,342.0,297.0
6,29,109.0,373.0,252.0
6,30,90.0,358.0,294.0
6,31,89.0,373.0,252.0
6,32,118.0,388.0,283.5
6,33,100.0,449.0,312.0
6,34,70.0,475.0,277.5
6,35,145.0,342.0,289.5
6,36,75.0,389.0,304.5
6,37,60.0,270.0,280.5
6,38,110.0,298.0,295.5
6,39,119.0,359.0,288.0
6,40,90.0,491.0,250.5
6,41,70.0,462.0,250.5
6,42,90.0,388.0,276.0
6,43,165.0,431.0,259.5
6,44,80.0,284.0,291.0
6,45,130.0,493.0,273.0
6,46,104.0,283.0,288.0
6,47,79.0,402.0,301.5
6,48,104.0,446.0,276.0
6,49,95.0,401.0,289.5
6,50,109.0,343.0,279.0
6,51,80.0,417.0,303.0
6,52,85.0,462.0,279.0
6,53,50.0,332.0,273.0
6,54,109.0,418.0,274.5
6,55,94.0,210.0,271.5
6,56,105.0,195.0,289.5
6,57,120.0,417.0,288.0
6,58,80.0,313.0,279.0
6,59,75.0,254.0,268.5
6,60,75.0,327.0,303.0
6,61,110.0,239.0,282.0
6,62,70.0,356.0,283.5
6,63,105.0,417.0,300.0
6,64,110.0,447.0,313.5
6,65,129.0,418.0,289.5
6,66,90.0,405.0,312.0
6,67,105.0,340.0,306.0
6,68,134.0,521.0,277.5
6,69,84.0,327.0,265.5
6,70,60.0,374.0,294.0
6,71,85.0,463.0,238.5
6,72,95.0,329.0,301.5
6,73,98.0,224.0,282.0
6,74,109.0,358.0,232.5
6,75,110.0,344.0,255.0
6,76,90.0,326.0,286.5
6,77,110.0,180.0,300.0
6,78,90.0,417.0,288.0
6,79,115.0,447.0,289.5
6,80,165.0,522.0,255.0
6,81,90.0,355.0,307.5
6,82,115.0,389.0,268.5
6,83,70.0,463.0,274.5
6,84,125.0,465.0,283.5
6,85,110.0,313.0,286.5
6,86,60.0,325.0,258.0
6,87,105.0,329.0,306.0
6,88,105.0,299.0,268.5
6,89,99.0,505.0,262.5
6,90,99.0,360.0,312.0
6,91,70.0,464.0,285.0
6,92,95.0,343.0,276.0
6,93,39.0,179.0,270.0
6,94,100.0,330.0,295.5
6,95,145.0,283.0,277.5
6,96,120.0,371.0,274.5
6,97,85.0,285.0,304.5
6,98,95.0,312.0,265.5
6,99,90.0,357.0,288.0
7,0,30.0,120.0,61.5
7,1,25.0,104.0,63.0
7,2,55.0,104.0,64.5
7,3,25.0,132.0,76.5
7,4,40.0,192.0,46.5
7,5,15.0,59.0,55.5
7,6,0.0,60.0,52.5
7,7,34.0,177.0,48.0
7,8,35.0,89.0,66.0
7,9,25.0,103.0,55.5
7,10,45.0,104.0,66.0
7,11,5.0,45.0,67.5
7,12,29.0,133.0,55.5
7,13,35.0,238.0,46.5
7,14,10.0,149.0,91.5
7,15,50.0,119.0,69.0
7,16,15.0,221.0,57.0
7,17,25.0,136.0,57.0
7,18,29.0,45.0,64.5
7,19,30.0,60.0,61.5
7,20,30.0,119.0,63.0
7,21,15.0,133.0,72.0
7,22,20.0,75.0,57.0
7,23,10.0,59.0,46.5
7,24,10.0,181.0,55.5
7,25,25.0,134.0,66.0
7,26,20.0,149.0,40.5
7,27,10.0,133.0,52.5
7,28,20.0,119.0,64.5
7,29,20.0,74.0,67.5
7,30,53.0,133.0,60.0
7,31,25.0,104.0,46.5
7,32,48.0,117.0,54.0
7,33,0.0,30.0,60.0
7,34,20.0,104.0,75.0
7,35,29.0,149.0,69.0
7,36,20.0,59.0,63.0
7,37,43.0,89.0,61.5
7,38,19.0,235.0,76.5
7,39,30.0,119.0,52.5
7,40,30.0,133.0,61.5
7,41,30.0,30.0,60.0
7,42,35.0,74.0,64.5
7,43,24.0,118.0,55.5
7,44,20.0,74.0,60.0
7,45,34.0,89.0,57.0
7,46,15.0,178.0,70.5
7,47,10.0,89.0,61.5
7,48,30.0,87.0,58.5
7,49,20.0,104.0,58.5
7,50,20.0,74.0,63.0
7,51,20.0,151.0,48.0
7,52,20.0,150.0,72.0
7,53,20.0,29.0,58.5
7,54,5.0,103.0,70.5
7,55,15.0,90.0,54.0
7,56,20.0,44.0,45.0
7,57,15.0,75.0,66.0
7,58,20.0,225.0,73.5
7,59,34.0,104.0,61.5
7,60,29.0,75.0,66.0
7,61,15.0,45.0,60.0
7,62,44.0,103.0,61.5
7,63,24.0,44.0,72.0
7,64,10.0,164.0,58.5
7,65,10.0,30.0,55.5
7,66,30.0,251.0,67.5
7,67,14.0,30.0,57.0
7,68,35.0,225.0,58.5
7,69,10.0,59.0,60.0
7,70,30.0,60.0,57.0
7,71,20.0,60.0,54.0
7,72,30.0,104.0,63.0
7,73,29.0,30.0,61.5
7,74,30.0,60.0,58.5
7,75,24.0,149.0,48.0
7,76,15.0,75.0,63.0
7,77,10.0,90.0,49.5
7,78,25.0,62.0,60.0
7,79,15.0,88.0,75.0
7,80,10.0,74.0,67.5
7,81,35.0,30.0,67.5
7,82,25.0,120.0,63.0
7,83,25.0,117.0,57.0
7,84,20.0,105.0,58.5
7,85,20.0,60.0,51.0
7,86,20.0,104.0,70.5
7,87,20.0,163.0,69.0
7,88,30.0,104.0,85.5
7,89,0.0,104.0,58.5
7,90,10.0,88.0,58.5
7,91,30.0,60.0,60.0
7,92,35.0,75.0,66.0
7,93,15.0,254.0,57.0
7,94,30.0,15.0,58.5
7,95,24.0,132.0,73.5
7,96,15.0,119.0,64.5
7,97,19.0,120.0,48.0
7,98,45.0,135.0,54.0
7,99,40.0,104.0,60.0
8,0,10.0,74.0,25.5
8,1,5.0,15.0,19.5
8,2,15.0,75.0,18.0
8,3,10.0,44.0,18.0
8,4,15.0,30.0,15.0
8,5,5.0,89.0,18.0
8,6,5.0,0.0,34.5
8,7,10.0,15.0,21.0
8,8,5.0,30.0,24.0
8,9,5.0,44.0,40.5
8,10,5.0,0.0,25.5
8,11,5.0,30.0,18.0
8,12,15.0,74.0,16.5
8,13,10.0,45.0,18.0
8,14,15.0,44.0,15.0
8,15,5.0,45.0,13.5
8,16,0.0,15.0,24.0
8,17,20.0,15.0,22.5
8,18,10.0,45.0,25.5
8,19,10.0,30.0,28.5
8,20,10.0,0.0,27.0
8,21,30.0,59.0,27.0
8,22,5.0,15.0,19.5
8,23,10.0,15.0,18.0
8,24,14.0,105.0,28.5
8,25,10.0,44.0,25.5
8,26,10.0,30.0,19.5
8,27,0.0,30.0,21.0
8,28,0.0,30.0,33.0
8,29,10.0,45.0,22.5
8,30,5.0,73.0,18.0
8,31,0.0,15.0,27.0
8,32,0.0,59.0,31.5
8,33,5.0,60.0,28.5
8,34,5.0,0.0,19.5
8,35,0.0,44.0,25.5
8,36,10.0,30.0,28.5
8,37,5.0,74.0,25.5
8,38,15.0,59.0,28.5
8,39,0.0,0.0,33.0
8,40,24.0,45.0,22.5
8,41,0.0,45.0,21.0
8,42,20.0,30.0,18.0
8,43,20.0,0.0,34.5
8,44,10.0,0.0,22.5
8,45,5.0,15.0,10.5
8,46,14.0,30.0,18.0
8,47,5.0,45.0,13.5
8,48,5.0,30.0,34.5
8,49,0.0,30.0,28.5
8,50,15.0,15.0,24.0
8,51,5.0,29.0,25.5
8,52,10.0,30.0,24.0
8,53,10.0,0.0,24.0
