Run,Random Seed,MW_implemented_wind,MW_implemented_solar,MW_implemented_urban
8,46,54.0,165.0,123.0
8,47,35.0,148.0,129.0
8,48,55.0,328.0,115.5
8,49,109.0,196.0,130.5
8,50,115.0,150.0,127.5
8,51,30.0,194.0,141.0
8,52,25.0,281.0,166.5
8,53,55.0,206.0,123.0
8,54,59.0,208.0,120.0
8,55,54.0,163.0,136.5
8,56,35.0,352.0,153.0
8,57,49.0,266.0,145.5
8,58,35.0,164.0,144.0
8,59,50.0,339.0,127.5
8,60,55.0,208.0,130.5
8,61,60.0,254.0,126.0
8,62,65.0,134.0,150.0
8,63,75.0,414.0,135.0
8,64,64.0,134.0,142.5
8,65,45.0,299.0,106.5
8,66,35.0,224.0,139.5
8,67,49.0,296.0,139.5
8,68,50.0,225.0,112.5
8,69,64.0,267.0,153.0
8,70,70.0,208.0,135.0
8,71,70.0,223.0,138.0
8,72,85.0,327.0,126.0
8,73,44.0,212.0,141.0
8,74,45.0,271.0,136.5
8,75,44.0,207.0,121.5
8,76,40.0,239.0,139.5
8,77,70.0,194.0,129.0
8,78,74.0,282.0,133.5
8,79,35.0,326.0,141.0
8,80,44.0,147.0,132.0
8,81,40.0,193.0,127.5
8,82,50.0,120.0,132.0
8,83,55.0,163.0,111.0
8,84,40.0,162.0,127.5
8,85,30.0,281.0,141.0
8,86,70.0,341.0,151.5
8,87,59.0,178.0,145.5
8,88,74.0,223.0,117.0
8,89,50.0,299.0,121.5
8,90,35.0,222.0,153.0
8,91,45.0,347.0,136.5
8,92,79.0,191.0,112.5
8,93,75.0,284.0,133.5
8,94,96.0,281.0,127.5
8,95,60.0,296.0,139.5
8,96,63.0,236.0,138.0
8,97,50.0,283.0,142.5
8,98,65.0,224.0,106.5
8,99,60.0,237.0,126.0
9,0,144.0,893.0,346.5
9,1,110.0,732.0,360.0
9,2,173.0,937.0,399.0
9,3,154.0,718.0,420.0
9,4,113.0,549.0,390.0
9,5,181.0,807.0,363.0
9,6,190.0,755.0,375.0
9,7,149.0,565.0,336.0
9,8,159.0,683.0,388.5
9,9,174.0,756.0,334.5
9,10,163.0,770.0,366.0
9,11,153.0,503.0,312.0
9,12,99.0,892.0,340.5
9,13,164.0,776.0,319.5
9,14,184.0,1084.0,360.0
9,15,124.0,685.0,348.0
9,16,162.0,904.0,366.0
9,17,120.0,1004.0,378.0
9,18,142.0,610.0,387.0
9,19,153.0,988.0,382.5
9,20,193.0,1037.0,391.5
9,21,161.0,588.0,396.0
9,22,124.0,740.0,351.0
9,23,222.0,883.0,424.5
9,24,186.0,490.0,328.5
9,25,153.0,931.0,342.0
9,26,242.0,656.0,441.0
9,27,183.0,626.0,384.0
9,28,163.0,803.0,355.5
9,29,137.0,567.0,394.5
9,30,183.0,911.0,328.5
9,31,157.0,807.0,399.0
9,32,145.0,596.0,369.0
9,33,174.0,682.0,363.0
9,34,215.0,544.0,351.0
9,35,135.0,471.0,361.5
9,36,173.0,767.0,387.0
9,37,178.0,643.0,346.5
9,38,175.0,659.0,390.0
9,39,148.0,953.0,330.0
9,40,171.0,1096.0,388.5
9,41,163.0,763.0,364.5
9,42,192.0,817.0,390.0
9,43,134.0,871.0,354.0
9,44,125.0,567.0,385.5
9,45,194.0,817.0,336.0
9,46,103.0,521.0,381.0
9,47,109.0,683.0,352.5
9,48,152.0,815.0,400.5
9,49,159.0,743.0,387.0
9,50,132.0,923.0,408.0
9,51,212.0,744.0,346.5
9,52,157.0,696.0,379.5
9,53,182.0,629.0,399.0
9,54,119.0,848.0,358.5
9,55,149.0,681.0,387.0
9,56,217.0,830.0,342.0
9,57,242.0,679.0,367.5
9,58,128.0,964.0,397.5
9,59,167.0,790.0,366.0
9,60,148.0,762.0,370.5
9,61,179.0,755.0,382.5
9,62,193.0,746.0,366.0
9,63,127.0,847.0,400.5
9,64,255.0,650.0,414.0
9,65,174.0,1097.0,351.0
9,66,211.0,835.0,390.0
9,67,157.0,1081.0,345.0
9,68,168.0,667.0,339.0
9,69,123.0,474.0,391.5
9,70,163.0,870.0,358.5
9,71,169.0,905.0,411.0
9,72,226.0,968.0,334.5
9,73,152.0,877.0,361.5
9,74,151.0,679.0,327.0
9,75,168.0,689.0,331.5
9,76,198.0,835.0,372.0
9,77,191.0,722.0,381.0
9,78,182.0,608.0,394.5
9,79,118.0,612.0,393.0
9,80,233.0,908.0,426.0
9,81,191.0,848.0,373.5
9,82,198.0,851.0,400.5
9,83,166.0,643.0,391.5
9,84,169.0,860.0,309.0
9,85,125.0,522.0,370.5
9,86,197.0,684.0,372.0
9,87,144.0,770.0,370.5
9,88,163.0,776.0,382.5
9,89,162.0,775.0,339.0
9,90,110.0,668.0,336.0
9,91,176.0,651.0,379.5
9,92,173.0,846.0,397.5
9,93,104.0,653.0,381.0
9,94,187.0,981.0,405.0
9,95,272.0,684.0,441.0
9,96,183.0,651.0,373.5
9,97,161.0,565.0,396.0
9,98,162.0,769.0,375.0
9,99,158.0,1038.0,396.0
