Run,Random Seed,MW_implemented_wind,MW_implemented_solar,MW_implemented_urban
1,42,10.0,0.0,33.0
1,43,20.0,88.0,18.0
1,44,0.0,0.0,31.5
1,45,5.0,0.0,13.5
1,46,20.0,0.0,22.5
1,47,0.0,89.0,27.0
1,48,5.0,30.0,28.5
1,49,25.0,15.0,27.0
1,50,5.0,30.0,27.0
1,51,5.0,15.0,22.5
1,52,5.0,44.0,27.0
1,53,15.0,0.0,30.0
1,54,0.0,15.0,25.5
1,55,15.0,30.0,30.0
1,56,5.0,29.0,22.5
1,57,10.0,0.0,16.5
1,58,10.0,30.0,24.0
1,59,15.0,0.0,22.5
1,60,5.0,45.0,28.5
1,61,0.0,30.0,24.0
1,62,0.0,30.0,24.0
1,63,5.0,30.0,15.0
1,64,5.0,45.0,21.0
1,65,10.0,15.0,18.0
1,66,5.0,15.0,21.0
1,67,5.0,118.0,27.0
1,68,5.0,29.0,22.5
1,69,20.0,30.0,28.5
1,70,25.0,59.0,33.0
1,71,10.0,44.0,21.0
1,72,5.0,0.0,22.5
1,73,10.0,30.0,25.5
1,74,15.0,15.0,21.0
1,75,5.0,60.0,24.0
1,76,15.0,15.0,12.0
1,77,5.0,15.0,25.5
1,78,5.0,75.0,24.0
1,79,5.0,15.0,16.5
1,80,5.0,15.0,33.0
1,81,5.0,29.0,24.0
1,82,15.0,30.0,18.0
1,83,0.0,0.0,13.5
1,84,10.0,45.0,22.5
1,85,5.0,45.0,21.0
1,86,15.0,45.0,21.0
1,87,15.0,30.0,25.5
1,88,10.0,0.0,16.5
1,89,10.0,44.0,33.0
1,90,5.0,15.0,25.5
1,91,25.0,44.0,21.0
1,92,15.0,60.0,19.5
1,93,5.0,30.0,33.0
1,94,5.0,60.0,27.0
1,95,10.0,59.0,24.0
1,96,15.0,15.0,22.5
1,97,0.0,0.0,28.5
1,98,5.0,15.0,21.0
1,99,5.0,15.0,33.0
2,0,513.0,1985.0,556.5
2,1,621.0,2416.0,603.0
2,2,554.0,2162.0,577.5
2,3,594.0,2218.0,579.0
2,4,565.0,2162.0,576.0
2,5,487.0,2317.0,550.5
2,6,594.0,2594.0,567.0
2,7,521.0,2280.0,603.0
2,8,414.0,2135.0,568.5
2,9,448.0,1987.0,549.0
2,10,534.0,2067.0,525.0
2,11,612.0,2287.0,583.5
2,12,455.0,2486.0,537.0
2,13,525.0,2395.0,556.5
2,14,622.0,1864.0,570.0
2,15,390.0,2233.0,523.5
2,16,451.0,2268.0,555.0
2,17,425.0,2368.0,555.0
2,18,586.0,2506.0,555.0
2,19,597.0,2065.0,555.0
2,20,497.0,2494.0,526.5
2,21,411.0,2388.0,568.5
2,22,502.0,2430.0,577.5
2,23,479.0,2322.0,588.0
2,24,509.0,2214.0,588.0
2,25,739.0,2468.0,588.0
2,26,589.0,2335.0,546.0
2,27,431.0,2452.0,579.0
2,28,607.0,2646.0,558.0
2,29,454.0,1854.0,559.5
2,30,481.0,2005.0,598.5
2,31,608.0,2335.0,606.0
2,32,521.0,2212.0,562.5
2,33,503.0,2424.0,544.5
2,34,586.0,2296.0,571.5
2,35,519.0,2199.0,529.5
2,36,626.0,2603.0,567.0
2,37,442.0,1954.0,592.5
2,38,377.0,2090.0,507.0
2,39,478.0,2042.0,525.0
2,40,587.0,2370.0,556.5
2,41,562.0,2121.0,541.5
2,42,599.0,2441.0,544.5
2,43,583.0,2121.0,555.0
2,44,583.0,1836.0,576.0
2,45,461.0,2268.0,559.5
2,46,460.0,2464.0,558.0
2,47,380.0,2591.0,538.5
2,48,519.0,2058.0,547.5
2,49,490.0,2382.0,558.0
2,50,474.0,2462.0,540.0
2,51,444.0,1882.0,562.5
2,52,558.0,2669.0,534.0
2,53,594.0,2240.0,562.5
2,54,496.0,2373.0,601.5
2,55,618.0,2888.0,582.0
2,56,633.0,2172.0,559.5
2,57,508.0,2157.0,556.5
2,58,540.0,2370.0,574.5
2,59,498.0,2496.0,549.0
2,60,503.0,2206.0,556.5
2,61,490.0,2238.0,516.0
2,62,617.0,2271.0,541.5
2,63,434.0,1958.0,555.0
2,64,579.0,1646.0,601.5
2,65,440.0,1956.0,550.5
2,66,611.0,1645.0,517.5
2,67,825.0,2130.0,564.0
2,68,577.0,1999.0,604.5
2,69,478.0,2089.0,532.5
2,70,673.0,2133.0,559.5
2,71,414.0,1551.0,571.5
2,72,537.0,2480.0,550.5
2,73,623.0,1548.0,550.5
2,74,621.0,2350.0,535.5
2,75,623.0,2787.0,571.5
2,76,566.0,2188.0,555.0
2,77,509.0,2801.0,559.5
2,78,771.0,2143.0,601.5
2,79,435.0,3064.0,534.0
2,80,617.0,2951.0,555.0
2,81,580.0,2142.0,583.5
2,82,656.0,2197.0,534.0
2,83,565.0,2207.0,591.0
2,84,571.0,2363.0,561.0
2,85,488.0,2035.0,529.5
2,86,562.0,2160.0,594.0
2,87,539.0,2250.0,586.5
2,88,481.0,2539.0,534.0
2,89,447.0,2407.0,541.5
2,90,576.0,1818.0,579.0
2,91,454.0,1997.0,552.0
2,92,444.0,2187.0,561.0
2,93,525.0,2080.0,529.5
2,94,717.0,1869.0,577.5
2,95,453.0,2328.0,567.0
2,96,378.0,1895.0,490.5
2,97,622.0,2030.0,561.0
2,98,632.0,2811.0,567.0
2,99,615.0,1659.0,601.5
3,0,0.0,15.0,9.0
3,1,0.0,0.0,9.0
3,2,10.0,0.0,9.0
3,3,0.0,0.0,9.0
3,4,5.0,15.0,7.5
3,5,0.0,0.0,6.0
3,6,0.0,15.0,9.0
3,7,5.0,15.0,9.0
3,8,0.0,0.0,7.5
3,9,0.0,15.0,3.0
3,10,0.0,0.0,6.0
3,11,0.0,0.0,12.0
3,12,0.0,30.0,4.5
3,13,0.0,15.0,6.0
3,14,5.0,15.0,6.0
3,15,5.0,0.0,4.5
3,16,0.0,0.0,10.5
3,17,5.0,0.0,12.0
3,18,0.0,15.0,7.5
3,19,5.0,15.0,4.5
3,20,10.0,45.0,4.5
3,21,5.0,15.0,12.0
3,22,5.0,0.0,7.5
3,23,5.0,15.0,10.5
3,24,5.0,0.0,12.0
3,25,0.0,0.0,12.0
3,26,0.0,45.0,4.5
3,27,0.0,0.0,7.5
3,28,0.0,0.0,7.5
3,29,10.0,0.0,10.5
3,30,0.0,15.0,9.0
3,31,0.0,0.0,7.5
3,32,5.0,0.0,3.0
3,33,0.0,0.0,9.0
3,34,0.0,0.0,6.0
3,35,5.0,15.0,9.0
3,36,0.0,45.0,9.0
3,37,5.0,15.0,18.0
3,38,0.0,15.0,4.5
3,39,0.0,15.0,12.0
3,40,0.0,0.0,4.5
3,41,0.0,15.0,6.0
3,42,0.0,0.0,4.5
3,43,10.0,15.0,4.5
3,44,5.0,15.0,7.5
3,45,0.0,44.0,12.0
3,46,5.0,0.0,6.0
3,47,5.0,0.0,12.0
3,48,5.0,0.0,1.5
3,49,5.0,0.0,9.0
3,50,0.0,15.0,1.5
3,51,5.0,0.0,12.0
3,52,10.0,15.0,6.0
3,53,0.0,0.0,12.0
3,54,0.0,44.0,9.0
3,55,10.0,29.0,4.5
3,56,9.0,30.0,4.5
3,57,10.0,0.0,7.5
3,58,0.0,0.0,10.5
3,59,5.0,15.0,7.5
3,60,0.0,0.0,4.5
3,61,0.0,0.0,6.0
3,62,5.0,30.0,9.0
3,63,0.0,0.0,7.5
3,64,10.0,30.0,6.0
3,65,0.0,15.0,10.5
3,66,0.0,0.0,10.5
3,67,5.0,0.0,7.5
3,68,0.0,15.0,7.5
3,69,0.0,15.0,6.0
3,70,0.0,0.0,6.0
3,71,0.0,0.0,10.5
3,72,5.0,15.0,4.5
3,73,5.0,29.0,9.0
3,74,10.0,0.0,9.0
3,75,0.0,0.0,7.5
3,76,9.0,0.0,9.0
3,77,10.0,15.0,4.5
3,78,0.0,73.0,7.5
3,79,0.0,15.0,9.0
3,80,0.0,45.0,4.5
3,81,0.0,0.0,12.0
3,82,0.0,30.0,9.0
3,83,0.0,0.0,7.5
3,84,0.0,30.0,7.5
3,85,0.0,0.0,7.5
3,86,0.0,0.0,3.0
3,87,0.0,0.0,9.0
3,88,0.0,44.0,10.5
3,89,15.0,15.0,7.5
3,90,0.0,0.0,12.0
3,91,0.0,0.0,10.5
3,92,0.0,15.0,6.0
3,93,5.0,0.0,6.0
3,94,0.0,0.0,10.5
3,95,0.0,0.0,6.0
3,96,5.0,15.0,3.0
3,97,0.0,0.0,10.5
3,98,0.0,30.0,3.0
3,99,14.0,0.0,16.5
4,0,402.0,2426.0,726.0
4,1,658.0,1957.0,781.5
4,2,469.0,2885.0,717.0
4,3,495.0,2406.0,669.0
4,4,579.0,2032.0,696.0
4,5,556.0,2335.0,675.0
4,6,651.0,2254.0,700.5
4,7,760.0,2257.0,720.0
4,8,618.0,1865.0,723.0
4,9,534.0,2553.0,730.5
4,10,616.0,2484.0,700.5
4,11,564.0,2435.0,702.0
4,12,554.0,2376.0,667.5
4,13,569.0,2244.0,669.0
4,14,567.0,1998.0,732.0
4,15,578.0,2801.0,741.0
4,16,656.0,2535.0,747.0
4,17,365.0,2490.0,721.5
4,18,460.0,2794.0,699.0
4,19,475.0,2258.0,678.0
4,20,462.0,2620.0,738.0
4,21,482.0,2395.0,709.5
4,22,638.0,2669.0,759.0
4,23,514.0,2120.0,699.0
4,24,559.0,2140.0,663.0
4,25,635.0,2638.0,759.0
4,26,644.0,2721.0,699.0
4,27,588.0,2135.0,712.5
4,28,502.0,2462.0,726.0
4,29,699.0,3001.0,763.5
4,30,651.0,2571.0,753.0
4,31,511.0,2723.0,675.0
4,32,664.0,2382.0,646.5
4,33,590.0,2640.0,718.5
4,34,449.0,2715.0,691.5
4,35,480.0,2572.0,762.0
4,36,524.0,2354.0,642.0
4,37,657.0,2465.0,765.0
4,38,564.0,2016.0,700.5
4,39,590.0,2487.0,736.5
4,40,519.0,2949.0,676.5
4,41,810.0,2478.0,762.0
4,42,460.0,2819.0,744.0
4,43,497.0,2473.0,706.5
4,44,577.0,2208.0,733.5
4,45,687.0,2532.0,675.0
4,46,626.0,2418.0,751.5
4,47,518.0,2642.0,723.0
4,48,449.0,2447.0,693.0
4,49,589.0,2266.0,760.5
4,50,538.0,3032.0,684.0
4,51,510.0,2583.0,720.0
4,52,597.0,2914.0,691.5
4,53,532.0,2534.0,739.5
4,54,531.0,2646.0,697.5
4,55,585.0,2356.0,792.0
4,56,504.0,2020.0,712.5
4,57,568.0,2746.0,699.0
4,58,552.0,2746.0,705.0
4,59,703.0,2959.0,766.5
4,60,528.0,2394.0,697.5
4,61,723.0,2591.0,726.0
4,62,565.0,2580.0,745.5
4,63,587.0,2415.0,756.0
4,64,568.0,2781.0,706.5
4,65,647.0,2460.0,732.0
4,66,516.0,2271.0,765.0
4,67,512.0,2255.0,759.0
4,68,558.0,2495.0,775.5
4,69,615.0,2437.0,736.5
4,70,569.0,2291.0,786.0
4,71,524.0,2352.0,747.0
4,72,650.0,2352.0,699.0
4,73,600.0,2604.0,709.5
4,74,666.0,2454.0,760.5
4,75,523.0,2424.0,723.0
4,76,485.0,2272.0,670.5
4,77,495.0,2258.0,777.0
4,78,559.0,2503.0,679.5
4,79,585.0,2205.0,766.5
4,80,620.0,2639.0,772.5
4,81,544.0,2336.0,715.5
4,82,660.0,2364.0,753.0
4,83,474.0,2642.0,690.0
4,84,527.0,1929.0,679.5
4,85,644.0,2112.0,733.5
4,86,657.0,2547.0,712.5
4,87,515.0,2689.0,694.5
4,88,527.0,1940.0,711.0
4,89,503.0,2176.0,720.0
4,90,483.0,2585.0,771.0
4,91,489.0,2163.0,748.5
4,92,688.0,2357.0,691.5
4,93,554.0,2955.0,709.5
4,94,543.0,2503.0,670.5
4,95,539.0,2096.0,742.5
4,96,575.0,2556.0,748.5
4,97,584.0,2711.0,715.5
4,98,457.0,2518.0,720.0
4,99,439.0,2391.0,732.0
5,0,0.0,75.0,43.5
5,1,20.0,45.0,54.0
5,2,10.0,0.0,54.0
5,3,10.0,15.0,58.5
5,4,10.0,90.0,48.0
5,5,10.0,60.0,51.0
5,6,20.0,105.0,46.5
5,7,10.0,15.0,39.0
5,8,5.0,60.0,46.5
5,9,5.0,15.0,46.5
5,10,15.0,44.0,42.0
5,11,5.0,30.0,49.5
5,12,30.0,30.0,54.0
5,13,10.0,0.0,52.5
5,14,25.0,90.0,61.5
5,15,35.0,89.0,51.0
5,16,10.0,30.0,46.5
5,17,25.0,15.0,40.5
5,18,25.0,0.0,55.5
5,19,15.0,75.0,42.0
5,20,20.0,45.0,46.5
5,21,20.0,0.0,43.5
5,22,10.0,30.0,58.5
5,23,30.0,15.0,39.0
5,24,10.0,60.0,45.0
5,25,20.0,15.0,48.0
5,26,5.0,30.0,52.5
5,27,15.0,60.0,52.5
5,28,5.0,15.0,46.5
5,29,0.0,75.0,43.5
5,30,25.0,105.0,52.5
5,31,5.0,59.0,40.5
5,32,25.0,60.0,42.0
5,33,10.0,0.0,36.0
5,34,15.0,60.0,49.5
5,35,10.0,30.0,46.5
5,36,25.0,0.0,39.0
5,37,5.0,15.0,40.5
5,38,20.0,60.0,63.0
5,39,20.0,30.0,39.0
5,40,10.0,89.0,51.0
5,41,5.0,105.0,48.0
5,42,20.0,15.0,45.0
5,43,10.0,59.0,52.5
5,44,15.0,45.0,39.0
5,45,20.0,0.0,55.5
5,46,10.0,60.0,54.0
5,47,20.0,45.0,58.5
5,48,15.0,60.0,48.0
5,49,5.0,15.0,40.5
5,50,5.0,60.0,63.0
5,51,10.0,75.0,48.0
5,52,15.0,45.0,52.5
5,53,20.0,30.0,45.0
5,54,15.0,30.0,40.5
5,55,15.0,104.0,52.5
5,56,5.0,30.0,37.5
5,57,10.0,30.0,52.5
5,58,25.0,30.0,43.5
5,59,10.0,45.0,58.5
5,60,10.0,104.0,43.5
5,61,15.0,0.0,39.0
5,62,29.0,60.0,39.0
5,63,10.0,0.0,48.0
5,64,14.0,74.0,45.0
5,65,20.0,45.0,42.0
5,66,30.0,119.0,31.5
5,67,15.0,60.0,49.5
5,68,10.0,15.0,48.0
5,69,10.0,30.0,43.5
5,70,15.0,15.0,40.5
5,71,15.0,30.0,39.0
5,72,10.0,15.0,43.5
5,73,15.0,75.0,46.5
5,74,15.0,15.0,30.0
5,75,15.0,15.0,55.5
5,76,10.0,15.0,48.0
5,77,20.0,75.0,39.0
5,78,25.0,15.0,52.5
5,79,0.0,60.0,45.0
5,80,30.0,45.0,37.5
5,81,10.0,118.0,27.0
5,82,5.0,0.0,33.0
5,83,10.0,45.0,48.0
5,84,10.0,45.0,61.5
5,85,5.0,15.0,46.5
5,86,10.0,59.0,49.5
5,87,10.0,89.0,64.5
5,88,15.0,30.0,49.5
5,89,10.0,30.0,37.5
5,90,15.0,89.0,51.0
5,91,10.0,30.0,46.5
5,92,0.0,45.0,34.5
5,93,20.0,60.0,40.5
5,94,15.0,45.0,60.0
5,95,5.0,15.0,43.5
5,96,20.0,30.0,49.5
5,97,15.0,30.0,40.5
5,98,15.0,15.0,40.5
5,99,0.0,30.0,58.5
6,0,612.0,1889.0,565.5
6,1,392.0,2016.0,522.0
6,2,443.0,1805.0,600.0
6,3,401.0,2209.0,556.5
6,4,436.0,2056.0,525.0
6,5,339.0,1763.0,580.5
6,6,489.0,2288.0,516.0
6,7,469.0,1928.0,526.5
6,8,449.0,1927.0,511.5
6,9,628.0,2040.0,546.0
6,10,597.0,1953.0,532.5
6,11,470.0,1946.0,511.5
6,12,584.0,2357.0,531.0
6,13,508.0,2001.0,511.5
6,14,347.0,1823.0,522.0
6,15,488.0,2060.0,520.5
6,16,501.0,2552.0,466.5
6,17,377.0,2127.0,549.0
6,18,414.0,1991.0,513.0
6,19,421.0,2341.0,511.5
6,20,291.0,2161.0,556.5
6,21,480.0,1756.0,558.0
6,22,426.0,1933.0,522.0
6,23,446.0,1971.0,522.0
6,24,569.0,2136.0,537.0
6,25,442.0,2077.0,565.5
6,26,458.0,1960.0,519.0
6,27,409.0,1937.0,541.5
6,28,430.0,2091.0,520.5
6,29,426.0,2010.0,525.0
6,30,427.0,2057.0,511.5
6,31,404.0,1699.0,544.5
6,32,568.0,2109.0,517.5
6,33,499.0,2040.0,511.5
6,34,305.0,1958.0,526.5
6,35,461.0,2212.0,556.5
6,36,495.0,2056.0,526.5
6,37,548.0,2118.0,598.5
6,38,531.0,2424.0,556.5
6,39,471.0,2114.0,594.0
6,40,499.0,1998.0,541.5
6,41,403.0,2285.0,528.0
6,42,429.0,1869.0,550.5
6,43,560.0,2066.0,538.5
6,44,396.0,1781.0,594.0
6,45,678.0,1891.0,565.5
6,46,495.0,2024.0,562.5
6,47,553.0,2045.0,540.0
6,48,340.0,2142.0,534.0
6,49,471.0,1857.0,508.5
6,50,392.0,1593.0,535.5
6,51,411.0,1656.0,580.5
6,52,488.0,2567.0,543.0
6,53,507.0,1824.0,550.5
6,54,470.0,1749.0,546.0
6,55,501.0,1765.0,547.5
6,56,583.0,1957.0,547.5
6,57,416.0,2081.0,540.0
6,58,458.0,2061.0,528.0
6,59,449.0,1401.0,585.0
6,60,511.0,2780.0,538.5
6,61,386.0,2231.0,573.0
6,62,520.0,2197.0,532.5
6,63,390.0,1401.0,523.5
6,64,391.0,2016.0,507.0
6,65,428.0,1734.0,565.5
6,66,572.0,1918.0,529.5
6,67,482.0,1876.0,552.0
6,68,528.0,2323.0,555.0
6,69,484.0,2209.0,549.0
6,70,462.0,1977.0,552.0
6,71,396.0,2025.0,525.0
6,72,403.0,1502.0,537.0
6,73,391.0,1712.0,586.5
6,74,428.0,2117.0,481.5
6,75,310.0,1775.0,565.5
6,76,497.0,1750.0,528.0
6,77,331.0,1863.0,499.5
6,78,406.0,1750.0,531.0
6,79,437.0,1768.0,538.5
6,80,333.0,1703.0,513.0
6,81,515.0,1786.0,513.0
6,82,525.0,2079.0,543.0
6,83,536.0,1981.0,555.0
6,84,440.0,1784.0,535.5
6,85,528.0,2543.0,544.5
6,86,370.0,1693.0,514.5
6,87,406.0,1863.0,549.0
6,88,400.0,2106.0,558.0
6,89,373.0,1728.0,516.0
6,90,479.0,2171.0,525.0
6,91,355.0,1764.0,508.5
6,92,393.0,1826.0,462.0
6,93,458.0,2093.0,472.5
6,94,360.0,2094.0,570.0
6,95,376.0,2520.0,534.0
6,96,426.0,1763.0,523.5
6,97,401.0,1839.0,496.5
6,98,380.0,1720.0,520.5
6,99,347.0,1979.0,549.0
7,0,675.0,2419.0,781.5
7,1,636.0,2709.0,805.5
7,2,425.0,2231.0,700.5
7,3,682.0,2470.0,709.5
7,4,703.0,2500.0,735.0
7,5,603.0,2918.0,756.0
7,6,667.0,2306.0,786.0
7,7,534.0,2523.0,712.5
7,8,739.0,3375.0,702.0
7,9,613.0,2173.0,763.5
7,10,536.0,2738.0,772.5
7,11,480.0,2706.0,739.5
7,12,594.0,2774.0,781.5
7,13,735.0,2615.0,729.0
7,14,531.0,2571.0,792.0
7,15,691.0,2720.0,708.0
7,16,622.0,3111.0,711.0
7,17,625.0,2777.0,747.0
7,18,537.0,2266.0,688.5
7,19,531.0,2734.0,711.0
7,20,642.0,2868.0,772.5
7,21,569.0,2944.0,693.0
7,22,787.0,3328.0,759.0
7,23,704.0,2844.0,769.5
7,24,547.0,2550.0,702.0
7,25,707.0,2653.0,742.5
7,26,704.0,2760.0,702.0
7,27,692.0,3194.0,747.0
7,28,581.0,2447.0,792.0
7,29,793.0,2901.0,775.5
7,30,570.0,2570.0,718.5
7,31,630.0,2519.0,717.0
7,32,753.0,2602.0,739.5
7,33,802.0,3272.0,781.5
7,34,551.0,2777.0,736.5
7,35,760.0,2495.0,742.5
7,36,694.0,2597.0,763.5
7,37,682.0,2303.0,718.5
7,38,498.0,2742.0,780.0
7,39,663.0,2714.0,670.5
7,40,820.0,2788.0,808.5
7,41,741.0,3113.0,802.5
7,42,713.0,2992.0,777.0
7,43,641.0,2770.0,721.5
7,44,752.0,3382.0,766.5
7,45,490.0,2820.0,760.5
7,46,822.0,3259.0,781.5
7,47,773.0,2759.0,720.0
7,48,788.0,2665.0,778.5
7,49,623.0,2885.0,736.5
7,50,660.0,2297.0,715.5
7,51,575.0,2865.0,765.0
7,52,527.0,2740.0,667.5
7,53,1012.0,3940.0,759.0
7,54,777.0,3011.0,724.5
7,55,741.0,2694.0,786.0
7,56,898.0,2671.0,753.0
7,57,715.0,2837.0,747.0
7,58,653.0,2834.0,727.5
7,59,573.0,2756.0,727.5
7,60,735.0,2417.0,753.0
7,61,570.0,2438.0,717.0
7,62,619.0,3487.0,745.5
7,63,673.0,3019.0,732.0
7,64,700.0,2294.0,801.0
7,65,608.0,2920.0,798.0
7,66,650.0,3243.0,699.0
7,67,866.0,2488.0,793.5
7,68,854.0,3264.0,781.5
7,69,597.0,2947.0,765.0
7,70,755.0,3037.0,771.0
7,71,733.0,2888.0,730.5
7,72,634.0,2775.0,784.5
7,73,680.0,2889.0,708.0
7,74,741.0,2979.0,814.5
7,75,677.0,3541.0,766.5
7,76,715.0,2491.0,769.5
7,77,657.0,2676.0,748.5
7,78,736.0,2866.0,735.0
7,79,620.0,2247.0,814.5
7,80,639.0,2543.0,726.0
7,81,701.0,2609.0,781.5
7,82,688.0,3028.0,760.5
7,83,706.0,2830.0,750.0
7,84,526.0,2855.0,678.0
7,85,561.0,2642.0,745.5
7,86,695.0,2520.0,738.0
7,87,718.0,3218.0,687.0
7,88,571.0,2679.0,714.0
7,89,683.0,2893.0,735.0
7,90,701.0,2665.0,720.0
7,91,771.0,3256.0,718.5
7,92,706.0,3023.0,747.0
7,93,617.0,2838.0,711.0
7,94,698.0,3323.0,786.0
7,95,611.0,3073.0,723.0
7,96,758.0,2462.0,744.0
7,97,613.0,2639.0,711.0
7,98,794.0,2789.0,795.0
7,99,685.0,3179.0,808.5
8,0,90.0,610.0,487.5
8,1,155.0,598.0,448.5
8,2,180.0,594.0,445.5
8,3,130.0,417.0,448.5
8,4,135.0,598.0,430.5
8,5,150.0,464.0,469.5
8,6,165.0,508.0,426.0
8,7,120.0,611.0,480.0
8,8,155.0,740.0,454.5
8,9,180.0,567.0,474.0
8,10,130.0,552.0,414.0
8,11,109.0,625.0,430.5
8,12,155.0,356.0,451.5
8,13,120.0,550.0,475.5
8,14,209.0,538.0,469.5
8,15,150.0,432.0,421.5
8,16,109.0,645.0,457.5
8,17,154.0,477.0,453.0
8,18,200.0,582.0,433.5
8,19,195.0,567.0,454.5
8,20,149.0,641.0,447.0
8,21,150.0,597.0,492.0
8,22,179.0,344.0,469.5
8,23,155.0,654.0,439.5
8,24,154.0,537.0,450.0
8,25,145.0,566.0,441.0
8,26,175.0,419.0,448.5
8,27,220.0,731.0,433.5
8,28,145.0,612.0,469.5
8,29,160.0,507.0,445.5
8,30,145.0,568.0,463.5
8,31,75.0,494.0,466.5
8,32,135.0,568.0,444.0
8,33,155.0,582.0,444.0
8,34,140.0,434.0,457.5
8,35,115.0,390.0,469.5
8,36,178.0,658.0,450.0
8,37,130.0,510.0,427.5
